day_of_week,notes,hour,minute,day,month,quarter,year,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,Power Consumption
3,2,19,0,13,4,2,2017,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30,30,0.19,175.0089611
3,2,20,0,13,4,2,2017,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30,30,0.19,197.357907
3,2,21,0,13,4,2,2017,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30,30,0.19,243.076598
3,2,22,0,13,4,2,2017,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30,30,0.19,265.1065145
3,2,23,0,13,4,2,2017,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30,30,0.19,252.9581601
1,2,0,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,276.7716684
1,2,1,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,241.6228648
1,2,2,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,213.6842854
1,2,3,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,209.4523607
1,2,4,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,195.5740574
1,2,5,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,114.4622866
1,2,6,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,107.8389738
1,2,7,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,139.966052
1,2,8,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,122.5560832
1,2,9,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,153.4512903
1,2,10,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,162.0671831
1,2,11,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,170.2129478
1,2,12,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,195.3562945
1,2,13,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,237.0643278
1,2,14,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,239.883635
1,2,15,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,206.203092
1,2,16,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,210.4749135
1,2,17,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,194.2446907
1,2,18,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,184.7931643
1,2,19,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,184.1329349
1,2,20,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,225.8197815
1,2,21,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,242.1090495
1,2,22,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,248.6431051
1,2,23,0,18,4,2,2017,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,245.4037108
2,2,0,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,268.3039876
2,2,1,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,239.8274758
2,2,2,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,224.1655642
2,2,3,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,235.152705
2,2,4,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,220.5036169
2,2,5,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,104.2640844
2,2,6,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,97.28365202
2,2,7,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,112.9889846
2,2,8,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,112.0875696
2,2,9,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,140.3039244
2,2,10,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,181.4948546
2,2,11,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,256.0746719
2,2,12,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,311.4906821
2,2,13,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,362.1035091
2,2,14,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,341.7071444
2,2,15,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,264.8155649
2,2,16,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,192.9562777
2,2,17,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,163.3970454
2,2,18,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,173.913041
2,2,19,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,173.5697163
2,2,20,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,284.8155419
2,2,21,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,260.164585
2,2,22,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,274.3462814
2,2,23,0,19,4,2,2017,82,73.6,67,71,67.4,65,97,82,64,20,9,0,30,29.9,29.9,0.28,227.4048599
3,2,0,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,183.6330579
3,2,1,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,175.0926359
3,2,2,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,155.493395
3,2,3,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,118.2604542
3,2,4,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,119.8499072
3,2,5,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,168.5742228
3,2,6,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,150.8352193
3,2,7,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,178.8307169
3,2,8,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,177.4011653
3,2,9,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,179.9098327
3,2,10,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,179.9063653
3,2,11,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,208.1870721
3,2,12,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,190.3056481
3,2,13,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,182.6423743
3,2,14,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,181.8375835
3,2,15,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,163.5310158
3,2,16,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,170.9276081
3,2,17,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,183.7781713
3,2,18,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,220.6299582
3,2,19,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,301.9364989
3,2,20,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,327.6037129
3,2,21,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,293.7668258
3,2,22,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,283.1108888
3,2,23,0,20,4,2,2017,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,247.3258455
6,3,0,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,217.7437209
6,3,1,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,204.3092
6,3,2,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,175.6561894
6,3,3,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,146.0850903
6,3,4,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,197.8336331
6,3,5,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,306.9979344
6,3,6,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,210.1452051
6,3,7,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,276.0037243
6,3,8,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,240.1035487
6,3,9,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,236.7233702
6,3,10,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,231.2421583
6,3,11,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,248.9168269
6,3,12,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,256.8020646
6,3,13,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,241.2557573
6,3,14,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,195.0080035
6,3,15,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,167.3734891
6,3,16,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,170.9839608
6,3,17,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,210.9515979
6,3,18,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,250.5159145
6,3,19,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,287.3450996
6,3,20,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,303.5919021
6,3,21,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,290.5654472
6,3,22,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,287.5246759
6,3,23,0,30,4,2,2017,75,65.8,58,68,48,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,262.3410411
2,2,0,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,240.6714967
2,2,1,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,255.1151964
2,2,2,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,235.9469864
2,2,3,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,117.5197536
2,2,4,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,100.0842632
2,2,5,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,138.191641
2,2,6,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,121.4112592
2,2,7,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,148.4030487
2,2,8,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,170.0792465
2,2,9,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,236.3839834
2,2,10,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,336.4550149
2,2,11,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,405.0453455
2,2,12,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,331.6475236
2,2,13,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,234.7978576
2,2,14,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,201.6258084
2,2,15,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,190.5054011
2,2,16,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,173.5873278
2,2,17,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,165.7855228
2,2,18,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,181.2647173
2,2,19,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,211.4454565
2,2,20,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,263.7458
2,2,21,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,205.518969
2,2,22,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,210.1268031
2,2,23,0,5,4,2,2017,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,183.8441454
3,2,0,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,181.8601612
3,2,1,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,215.1287184
3,2,2,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,228.9782103
3,2,3,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,309.3659044
3,2,4,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,251.1727726
3,2,5,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,315.4482444
3,2,6,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,303.5443171
3,2,7,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,241.5826527
3,2,8,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,294.388166
3,2,9,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,305.2333196
3,2,10,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,310.799075
3,2,11,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,397.6779923
3,2,12,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,422.621021
3,2,13,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,431.6689289
3,2,14,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,389.4062428
3,2,15,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,395.9400515
3,2,16,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,348.009353
3,2,17,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,349.0817448
3,2,18,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,369.232158
3,2,19,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,297.8097027
3,2,20,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,265.2096218
3,2,21,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,197.6844618
3,2,22,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,191.0857295
3,2,23,0,5,10,4,2017,83,75.8,70,68,67,66,87,74.7,60,21,11,3,29.9,29.9,29.8,0.02,165.6901941
1,2,0,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,196.0334551
1,2,1,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,245.113013
1,2,2,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,272.4028436
1,2,3,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,323.2208808
1,2,4,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,256.9664998
1,2,5,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,280.9280705
1,2,6,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,256.1027491
1,2,7,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,235.7805236
1,2,8,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,228.3324152
1,2,9,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,187.3006585
1,2,10,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,117.0622235
1,2,11,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,118.3625077
1,2,12,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,169.744877
1,2,13,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,135.9207181
1,2,14,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,183.0406651
1,2,15,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,237.5596833
1,2,16,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,284.4252738
1,2,17,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,311.989952
1,2,18,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,381.9502863
1,2,19,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,349.7619761
1,2,20,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,268.9776442
1,2,21,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,214.2485991
1,2,22,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,180.2934574
1,2,23,0,5,12,4,2017,84,76.4,72,72,64.2,55,96,69,38,17,8.9,0,29.8,29.7,29.7,0.33,181.9135674
5,3,0,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,182.5971132
5,3,1,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,205.5205823
5,3,2,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,256.6246906
5,3,3,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,284.8155419
5,3,4,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,260.164585
5,3,5,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,274.3462814
5,3,6,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,227.4048599
5,3,7,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,183.6330579
5,3,8,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,175.0926359
5,3,9,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,155.493395
5,3,10,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,118.2604542
5,3,11,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,119.8499072
5,3,12,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,168.5742228
5,3,13,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,150.8352193
5,3,14,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,178.8307169
5,3,15,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,177.4011653
5,3,16,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,179.9098327
5,3,17,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,179.9063653
5,3,18,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,208.1870721
5,3,19,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,190.3056481
5,3,20,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,182.6423743
5,3,21,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,181.8375835
5,3,22,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,163.5310158
5,3,23,0,20,5,2,2017,90,82.3,76,74,72.8,71,91,73.9,55,17,8.3,0,29.8,29.8,29.7,0.01,170.9276081
0,2,0,0,22,5,2,2017,77,71.7,68,73,68.2,63,94,88.3,79,16,9.8,6,29.9,29.8,29.7,0.04,183.7781713
0,2,1,0,22,5,2,2017,77,71.7,68,73,68.2,63,94,88.3,79,16,9.8,6,29.9,29.8,29.7,0.04,220.6299582
0,2,2,0,22,5,2,2017,77,71.7,68,73,68.2,63,94,88.3,79,16,9.8,6,29.9,29.8,29.7,0.04,301.9364989
